what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706228742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706232363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706236579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706303780
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426706303788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706305033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706344192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706347698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706374524
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426706374532
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426706375905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426706391427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426706400740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426706401241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426706403778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426706409916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426706418857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706421066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706423258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706426968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706428491
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1426706428494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706428789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706429440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706429739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706431717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706434385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706437957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706441475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426706458264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426706472584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706500713
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426706500722
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426706502749
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426706503088
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426706503436
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426706505120
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426706505132
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426706507115
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426706555197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706556655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706594106
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426706596304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706645410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706840679
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426706841293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706854790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706867449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1426706870743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426706873302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426706873767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1426706882458
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426706884470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706887042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706889242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706893407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706894465
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1426706894469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706894753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706895615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706895643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706897645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706899744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706903329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706906794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426706913289
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426706913294
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426706914206
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426706915020
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426706918630
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426706944431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1426707004557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1426707007082
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426707008050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707010634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707012772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707017431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707018746
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1426707018749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707019038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707019361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707019907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707021921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707024035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707027656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707029846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707031369
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426707031373
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707032289
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426707033105
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707036726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426707056304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1426707067401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426707075583
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426707079182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707082188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707084315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707090058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707090973
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1426707090977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707091258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707091583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707092126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707094134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707096218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707099808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707106156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707107983
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426707107987
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707108899
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426707109714
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707113332
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426707173001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707186579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707225208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707245944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707249236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707250311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707435989
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707455191
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426707463122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707524073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707524855
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426707524861
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707525773
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426707526612
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707530185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707549623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707604719
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426707611017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707633769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707635456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426707655622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707733516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707755607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1426707768511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426707776230
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426707777224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707780292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707782450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707785819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707786870
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1426707786873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707787153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707787999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707788005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707790069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707792493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707796085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707799101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707801565
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426707801570
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707802486
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426707803322
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426707806909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707826407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707833645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707865128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707902169
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426707904218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707916114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707965450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707989374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426707998450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708003862
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426708024047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708024064
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426708024071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708026982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708028059
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426708028066
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426708028073
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426708029634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708052522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708075311
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426708096228
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426708100599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426708101928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708106119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708140743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708140759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708149793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708153381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708154203
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1426708154727
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426708154787
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1426812104330
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1426812104331
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1426812104332
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1426812104332
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1426812104333
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1426812104333
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1426812104333
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1426812104334
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1426812104334
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1426812104335
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1426812104335
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1426812104336
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1426812104337
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1426812104337
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1426812104337
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1426812104337
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1426812104338
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1426812104338
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1426812104339
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1426812104339
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1426812104339
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1426812104340
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1426812104340
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1426812104341
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1426812104341
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1426812104342
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1426812104342
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1426812104343
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1426812104344
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1426812104344
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1426812104344
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1426812104345
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1426812104345
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1426812104345
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1426812104346
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1426812104346
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1426812104491
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1426812104492
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1426812104492
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1426812104493
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1426812104493
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1426812104493
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1426812104494
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1426812104494
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1426812104494
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1426812104495
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1426812104495
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1426812104496
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1426812104496
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1426812104496
